word_Ni	word_Nj	A(Ni-Nj)
7	18	0.22904729809252866
7	107	0.10386263192309833
9	44	0.35460824815607506
15	72	0.16931049097643205
17	208	0.14984742144531588
18	65	0.10356570687855876
19	69	0.15714555361989338
23	620	0.1365454627614799
24	139	0.1259173297809846
27	263	0.11240897134533824
28	49	0.1000714294544338
29	378	0.11987967331543672
29	504	0.1077282929218236
30	1116	0.13255640902492416
32	252	0.14606686096134433
32	550	0.12508285970048028
32	2421	0.10992770175448403
33	635	0.11730966691241733
35	868	0.11611070372922964
43	186	0.32621269881588666
43	213	0.2234540838045763
50	523	0.10353702241597196
51	204	0.12882956359279393
52	261	0.217245817134186
54	831	0.13275854232447792
55	970	0.13188715506333826
55	2377	0.10605111052194482
58	231	0.10875107271532433
58	604	0.25717659217014793
60	1736	0.1400750084759049
63	849	0.11128261726642044
68	95	0.24617395361550384
70	167	0.14200281154474045
76	1263	0.10897336772631366
77	295	0.32872462730884805
77	675	0.1360441154258508
82	231	0.11138485749465818
83	478	0.11652843678923135
85	89	0.11262485177522236
89	904	0.10310869679728467
96	367	0.24073092547574576
99	515	0.12491934547171928
99	1573	0.10492279288397263
103	196	0.14018653092844233
103	729	0.13191876967278268
106	273	0.1461648148575634
116	146	0.20479654653108376
124	702	0.21370023309786626
126	301	0.11994840021651487
129	256	0.4020547368389095
129	2473	0.11333251594531195
133	289	0.10126205838991802
133	792	0.10839263019637556
134	810	0.2457636567702983
134	1790	0.12512431543863295
139	142	0.1122447875546422
145	299	0.27656553921737953
153	857	0.10123679771270512
165	258	0.25867403744700074
169	872	0.13103522137432272
185	461	0.181358210332018
185	613	0.11272519804840148
187	2337	0.11184400452833353
188	2198	0.14203716246672635
192	213	0.6533558243470499
192	513	0.1399182754587704
197	642	0.1369999451904776
202	1070	0.11860932294942687
212	775	0.11138605268675407
213	455	0.2353575623403232
213	513	0.3412204151886441
213	2189	0.2104100551891404
222	729	0.1143560414804546
227	801	0.13142045405786612
230	1402	0.10742905513333864
233	665	0.10800412248738923
233	1926	0.1799785806668826
235	2162	0.10860767749069976
239	252	0.19842101185649344
242	2393	0.14137005398108166
247	690	0.17407027009212805
252	2154	0.14751565653714688
252	2412	0.12815336637525554
253	2387	0.10209923589173883
254	2026	0.10182233585211332
260	1733	0.19827900200354026
264	410	0.13268603460215905
266	332	0.10458890647022487
266	1937	0.13054347359732066
274	894	0.2485215034964936
277	395	0.11755371612015815
277	1427	0.13347305685135366
284	554	0.18113127377043625
284	1595	0.11095406861384947
291	702	0.12594156048284294
294	1645	0.11348958287176505
300	1252	0.16676924062060955
302	912	0.11152729097362636
304	470	0.24213674366030674
304	2098	0.18551696356912306
311	334	0.6782177023140267
311	608	0.20920842248705626
314	1113	0.1263939878252464
314	1789	0.14937057126533734
321	1713	0.1101414887360054
322	480	0.154363691125207
322	608	0.12836184796462655
333	635	0.1886249730722669
334	608	0.11812646535748528
341	1046	0.13041739134894406
342	688	0.10953454187732944
345	679	0.19807427808580727
347	1103	0.12945691441937
350	2060	0.19934743606526587
355	1032	0.17847583100123576
364	439	0.10553454532435648
367	1791	0.11106705637984997
368	2239	0.10638144264417396
370	529	0.11437615425876213
404	1639	0.14505385381492822
404	2326	0.14004212716406242
406	1742	0.2142540070388352
413	2067	0.12260485130616418
414	512	0.5748004511479036
414	1612	0.1413279806599917
419	712	0.1274544794968694
424	734	0.10271611064810672
455	508	0.5980678328829092
455	513	0.4228798696649228
455	2189	0.2903887038585716
470	2098	0.12961451181055514
471	1896	0.12067785040365812
485	1893	0.20611091209609367
490	905	0.1982470015978094
490	1869	0.16024091615405367
494	1414	0.25031130545863683
494	1510	0.1229470581205909
500	1528	0.21383405358030624
504	1022	0.1794795931790809
514	1788	0.15149460342729773
530	640	0.13134352038330208
530	643	0.1381686606692713
530	1514	0.1458423339786597
534	796	0.2149195976376387
534	851	0.11721125460034527
534	2117	0.10608692806138814
551	1254	0.1002780513473607
551	1459	0.2821950657678334
551	2208	0.12010868625617395
551	2250	0.11698426667412735
552	567	0.14374017914013068
554	1595	0.18288388297768515
559	2336	0.11977818189698515
562	1874	0.11147575278070596
567	1497	0.13727063365816508
571	995	0.10818219208146347
571	1025	0.10247254055099532
571	2188	0.13301364522388442
590	621	0.2084278942437972
590	782	0.2540328251281859
592	2212	0.18457817567128804
598	737	0.4899581889063166
598	1722	0.3228371322500933
603	2193	0.3093937225987394
614	2177	0.1027558073849531
616	810	0.2789945742778754
624	748	0.14942413513875355
624	1470	0.1007739341077482
624	1724	0.10212387896865516
626	659	0.11626676858170182
640	1514	0.12399122111310976
641	2448	0.11436610933404873
642	1571	0.10571285103809358
645	2125	0.11564575113682045
662	754	0.1361712364288827
663	1103	0.4678767944878235
665	1926	0.28277564282017265
665	1976	0.1140910408142777
668	1754	0.1085535259584742
677	767	0.31170698013782594
677	848	0.5886456567958859
677	2276	0.11331490227483415
685	2140	0.2260046890594241
686	765	0.10127745688603627
686	1164	0.4145303626134313
687	1231	0.30460742628411586
699	1432	0.17013807256132296
700	1298	0.2624430106321415
702	2044	0.12380922621854405
713	986	0.21057121982396265
723	725	0.12131991641767495
726	1023	0.10015430032605252
735	748	0.1153197463068997
735	1231	0.13833541619349354
740	759	0.22419029254173373
744	1280	0.136856763534495
749	1963	0.1669629391035168
772	1067	0.11355311355311355
780	1223	0.10440819029188028
784	1564	0.11558917206266114
784	2073	0.10374066042422374
785	1731	0.4454760447836338
785	2288	0.3475472511475641
794	1351	0.3302065482423854
796	851	0.1383484278451905
798	896	0.10303204874292303
816	1945	0.2086326565601113
825	1719	0.14872925029992462
828	1416	0.1428388833739314
829	952	0.1790650788516182
830	2390	0.1697771699815306
852	1955	0.13725310546899505
852	2467	0.10383829606907713
855	2088	0.13163626552123886
861	1411	0.11172020881570296
884	1337	0.20947890929004886
911	1190	0.12999337767914662
940	1098	0.2804883147434136
953	1859	0.3594576513437828
954	2239	0.1375300544066188
961	2204	0.14630976211300314
965	1096	0.11219081358316063
969	1623	0.1626414540730868
970	986	0.16683551899148455
993	1738	0.3129753277432289
999	1240	0.29979342784205104
1007	1952	0.10049352760746104
1016	1647	0.1097553630317059
1035	1870	0.3507756278561033
1039	1865	0.12066415966909864
1059	2363	0.28970756285001403
1065	2433	0.10147348718151476
1069	2136	0.10336686444927662
1079	1158	0.15918714115078647
1099	1432	0.11940129075237632
1121	1237	0.14473162742859336
1124	2344	0.1260970141318462
1144	1232	0.2114429496199285
1150	1528	0.12542983859160067
1158	2399	0.10029874722891546
1212	1285	0.10618128833926607
1220	1293	0.1302738552579892
1223	2320	0.10340095094155816
1239	1558	0.10632929547283124
1286	2228	0.329512767786348
1287	1415	0.1547420819923463
1287	2261	0.48872549258792103
1288	1444	0.3185906549771092
1297	2416	0.12051548253615856
1303	1320	0.22123103675412376
1306	1706	0.34636106846750186
1330	1365	0.3932425819156901
1338	2162	0.1006997986006042
1343	2469	0.18398706386434208
1369	1832	0.10936965981495178
1372	2124	0.18196863131170973
1382	1524	0.2778916303577713
1393	2276	0.31532129278507104
1395	1400	0.22581297884849444
1407	1410	0.26822781595668016
1415	1636	0.2612926102454187
1415	1842	0.12583172952400154
1420	1559	0.11251039361185164
1433	2132	0.12843084151656667
1441	2420	0.31875986697712033
1474	1598	0.19079316608787786
1476	1489	0.18257661166712105
1502	1530	0.11329628294679345
1503	1845	0.5287108610577281
1525	1714	0.19491853025143005
1539	2471	0.2704430975571447
1724	2182	0.13443302280709124
1752	1814	0.5987094271960792
1797	1969	0.5864192628842374
1825	2310	0.1064578634509966
1833	2361	0.27013240349675594
1910	2185	0.12750840092439594
1967	2400	0.1037125878775874
1973	2505	0.10784949535182202
1993	2269	0.2125798972290809
2055	2449	0.2632181157356725
2060	2339	0.13809429742851104
2191	2317	0.11587493294898946
